run_id,environment,seed,algorithm,learning_rate,steps,batch_size,buffer_size,epochs,num_agents,total_time,average_cpu,average_ram,early_reward_mean,early_reward_mean_step,final_reward_mean,final_reward_mean_step,best_reward,best_reward_step,p_loss_mean,p_loss_mean_step,v_loss_mean,v_loss_mean_step,entropy_mean,entropy_mean_step,step_interval,threshold_value,steps_to_threshold,time_to_threshold,threshold_version,run_reached_threshold
C_LN_WallJump_119,BigWallJump,119,ppo,0.0003,2000000,128,2048,3.0,24.0,2591,51.6,70.1,-1.1585,20000,-0.8057,1960000,-0.6052,1100000,0.069,20000,0.0115,20000,3.704,20000,1980000,-0.864552,980000.0,1256.2,2025-11-21_09-33,1
C_LF_3DBall_100,3DBall,100,ppo,0.0003,500000,64,12000,3.0,12.0,507,18.2,55.9,1.2498,12000,98.4877,442000,100.0,108000,0.1028,24000,0.8682,24000,1.395,12000,480000,2.5657600000000005,48000.0,38.0,2025-11-21_09-33,1
C_LF_3DBall_101,3DBall,101,ppo,0.0003,500000,64,12000,3.0,12.0,781,16.6,55.3,1.1816,12000,99.605,442000,100.0,132000,0.0995,24000,0.6676,24000,1.4049,12000,480000,2.5657600000000005,48000.0,58.6,2025-11-21_09-33,1
C_LF_3DBall_102,3DBall,102,ppo,0.0003,500000,64,12000,3.0,12.0,822,18.2,53.3,1.2213,12000,100.0,442000,100.0,108000,0.1013,24000,0.8451,24000,1.4021,12000,480000,2.5657600000000005,48000.0,61.7,2025-11-21_09-33,1
C_LF_3DBall_103,3DBall,103,ppo,0.0003,500000,64,12000,3.0,12.0,861,18.6,54.1,1.2223,12000,97.1914,442000,100.0,132000,0.0997,24000,0.6685,24000,1.3968,12000,480000,2.5657600000000005,48000.0,64.6,2025-11-21_09-33,1
C_LF_3DBall_104,3DBall,104,ppo,0.0003,500000,64,12000,3.0,12.0,884,19.5,52.6,1.1809,12000,98.44,442000,100.0,132000,0.0983,24000,0.7629,24000,1.3965,12000,480000,2.5657600000000005,48000.0,66.3,2025-11-21_09-33,1
C_LF_3DBall_105,3DBall,105,ppo,0.0003,500000,64,12000,3.0,12.0,659,23.1,54.6,1.251,12000,100.0,442000,100.0,168000,0.0982,24000,0.8293,24000,1.396,12000,480000,2.5657600000000005,48000.0,49.5,2025-11-21_09-33,1
C_LF_3DBall_106,3DBall,106,ppo,0.0003,500000,64,12000,3.0,12.0,784,22.7,53.3,1.1914,12000,100.0,442000,100.0,144000,0.1025,24000,0.7955,24000,1.4046,12000,480000,2.5657600000000005,48000.0,58.8,2025-11-21_09-33,1
C_LF_3DBall_107,3DBall,107,ppo,0.0003,500000,64,12000,3.0,12.0,797,23.4,52.7,1.1549,12000,100.0,442000,100.0,120000,0.1007,24000,0.7331,24000,1.4058,12000,480000,2.5657600000000005,48000.0,59.8,2025-11-21_09-33,1
C_LF_3DBall_108,3DBall,108,ppo,0.0003,500000,64,12000,3.0,12.0,839,24.1,53.5,1.2894,12000,98.2681,442000,100.0,108000,0.1019,24000,0.9074,24000,1.3976,12000,480000,2.5657600000000005,48000.0,62.9,2025-11-21_09-33,1
C_LF_3DBall_109,3DBall,109,ppo,0.0003,500000,64,12000,3.0,12.0,804,23.4,53.4,1.2474,12000,98.5046,442000,100.0,120000,0.0984,24000,0.7388,24000,1.4039,12000,480000,2.5657600000000005,48000.0,60.3,2025-11-21_09-33,1
C_AK_Basic_90,Basic,90,ppo,0.0003,500000,32,256,3.0,1.0,1008,42.2,84.8,0.1196,2000,0.93,495000,0.93,36000,0.131,2000,0.0083,2000,0.4555,2000,498000,0.6096,8000.0,12.1,2025-11-21_09-33,1
C_AK_Basic_91,Basic,91,ppo,0.0003,500000,32,256,3.0,1.0,1006,45.4,85.2,0.0844,2000,0.93,495000,0.93,36000,0.1271,2000,0.0055,2000,0.4047,2000,498000,0.6096,8000.0,12.1,2025-11-21_09-33,1
C_AK_Basic_92,Basic,92,ppo,0.0003,500000,32,256,3.0,1.0,1011,38.7,85.2,0.0312,2000,0.93,495000,0.93,26000,0.1316,2000,0.0079,2000,0.5114,2000,498000,0.6096,10000.0,16.2,2025-11-21_09-33,1
C_AK_Basic_93,Basic,93,ppo,0.0003,500000,32,256,3.0,1.0,1010,38.7,84.9,0.0587,2000,0.93,495000,0.93,28000,0.1313,2000,0.0071,2000,0.4444,2000,498000,0.6096,8000.0,12.2,2025-11-21_09-33,1
C_AK_Basic_94,Basic,94,ppo,0.0003,500000,32,256,3.0,1.0,1007,39.6,84.7,0.0983,2000,0.93,495000,0.93,38000,0.136,2000,0.0089,2000,0.4347,2000,498000,0.6096,8000.0,12.1,2025-11-21_09-33,1
C_AK_Basic_95,Basic,95,ppo,0.0003,500000,32,256,3.0,1.0,1008,39.3,84.6,0.1258,2000,0.93,495000,0.93,34000,0.1311,2000,0.0068,2000,0.4374,2000,498000,0.6096,8000.0,12.1,2025-11-21_09-33,1
C_AK_Basic_96,Basic,96,ppo,0.0003,500000,32,256,3.0,1.0,1012,38.8,84.8,0.1243,2000,0.93,495000,0.93,28000,0.1302,2000,0.0065,2000,0.428,2000,498000,0.6096,8000.0,12.2,2025-11-21_09-33,1
C_AK_Basic_97,Basic,97,ppo,0.0003,500000,32,256,3.0,1.0,1012,40.3,84.5,0.0613,2000,0.93,495000,0.93,26000,0.1339,2000,0.01,2000,0.5355,2000,498000,0.6096,10000.0,16.3,2025-11-21_09-33,1
C_AK_Basic_98,Basic,98,ppo,0.0003,500000,32,256,3.0,1.0,1007,39.5,84.5,0.0,2000,0.93,495000,0.93,36000,0.1313,2000,0.0096,2000,0.5267,2000,498000,0.6096,10000.0,16.2,2025-11-21_09-33,1
C_AK_Basic_99,Basic,99,ppo,0.0003,500000,32,256,3.0,1.0,1012,39.0,84.0,0.1451,2000,0.93,495000,0.93,38000,0.13,2000,0.0071,2000,0.4243,2000,498000,0.6096,6000.0,8.1,2025-11-21_09-33,1
C_AM_PushBlock_120,PushBlock,120,ppo,0.0003,20000000,128,2048,3.0,32.0,34169,38.5,87.9,3.4831,60000,4.983,19930000,4.9864,19920000,0.0698,60000,0.1749,60000,1.7865,60000,19920000,2.46952,60000.0,0.0,2025-11-21_09-33,1
C_AM_PushBlock_121,PushBlock,121,ppo,0.0003,20000000,128,2048,3.0,32.0,23740,34.0,83.6,1.6614,60000,4.9858,19930000,4.9858,18960000,0.0695,60000,0.0853,60000,1.8713,60000,19920000,2.46952,120000.0,71.5,2025-11-21_09-33,1
C_AM_PushBlock_122,PushBlock,122,ppo,0.0003,20000000,128,2048,3.0,32.0,25861,34.4,85.4,2.4973,60000,4.9769,19930000,4.9861,18780000,0.0692,60000,0.1209,60000,1.8704,60000,19920000,2.46952,60000.0,0.0,2025-11-21_09-33,1
C_AM_PushBlock_123,PushBlock,123,ppo,0.0003,20000000,128,2048,3.0,32.0,33131,35.1,85.5,-0.8281,60000,4.9846,19930000,4.9863,18120000,0.0729,60000,0.004,60000,1.8714,60000,19920000,2.46952,180000.0,199.6,2025-11-21_09-33,1
C_AM_PushBlock_125,PushBlock,125,ppo,0.0003,2000000,128,2048,3.0,32.0,651,44.1,92.5,0.5884,60000,4.9521,430000,4.9521,480000,0.0712,60000,0.0493,60000,1.8891,60000,420000,2.46952,120000.0,93.0,2025-11-21_09-33,1
C_AM_PushBlock_125_2,PushBlock,125,ppo,0.0003,2000000,128,2048,3.0,32.0,1760,33.8,83.5,0.0233,60000,4.9779,1930000,4.9779,1980000,0.0683,60000,0.0279,60000,1.8963,60000,1920000,2.46952,180000.0,110.0,2025-11-21_09-33,1
C_AM_PushBlock_126,PushBlock,126,ppo,0.0003,2000000,128,2048,3.0,32.0,2519,33.2,83.9,-0.6797,60000,4.9457,1930000,4.9621,1620000,0.0709,60000,0.0121,60000,1.864,60000,1920000,2.46952,180000.0,157.4,2025-11-21_09-33,1
C_AM_PushBlock_127,PushBlock,127,ppo,0.0003,2000000,128,2048,3.0,32.0,3305,32.2,83.9,-0.2423,60000,4.9533,1930000,4.9588,1860000,0.0721,60000,0.0197,60000,1.8815,60000,1920000,2.46952,540000.0,826.3,2025-11-21_09-33,1
C_AM_PushBlock_128,PushBlock,128,ppo,0.0003,2000000,128,2048,3.0,32.0,3190,35.0,91.0,1.1879,60000,4.9659,1930000,4.9713,1560000,0.0729,60000,0.0641,60000,1.8385,60000,1920000,2.46952,120000.0,99.7,2025-11-21_09-33,1
C_AM_PushBlock_129,PushBlock,129,ppo,0.0003,2000000,128,2048,3.0,32.0,3402,34.7,88.0,0.0091,60000,4.9408,1930000,4.9692,1380000,0.0713,60000,0.0246,60000,1.8797,60000,1920000,2.46952,120000.0,106.3,2025-11-21_09-33,1
R_AK_3DBall_2000,3DBall,2000,ppo,0.0004856410069133,500000,162,30377,3.0,12.0,240,43.9,85.1,1.0988,12000,100.0,442000,100.0,228000,0.0634,36000,0.1676,36000,1.4124,12000,480000,2.5657600000000005,96000.0,42.1,2025-11-21_09-33,1
R_AK_3DBall_2001,3DBall,2001,ppo,0.0003833345940848,500000,109,20513,3.0,12.0,231,41.9,85.3,1.1792,12000,97.2443,442000,100.0,180000,0.076,24000,0.3029,24000,1.4116,12000,480000,2.5657600000000005,72000.0,28.8,2025-11-21_09-33,1
R_AK_3DBall_2002,3DBall,2002,ppo,0.0001010099858087,500000,103,19495,3.0,12.0,233,41.7,85.1,1.1107,12000,100.0,442000,100.0,180000,0.0804,24000,0.203,24000,1.4174,12000,480000,2.5657600000000005,72000.0,29.2,2025-11-21_09-33,1
R_AK_3DBall_2003,3DBall,2003,ppo,0.0005522311776104,500000,141,26521,3.0,12.0,241,42.7,85.2,1.1819,12000,97.3908,442000,100.0,180000,0.0677,36000,0.3465,36000,1.4048,12000,480000,2.5657600000000005,84000.0,36.1,2025-11-21_09-33,1
R_AK_3DBall_2004,3DBall,2004,ppo,0.0004042798403166,500000,38,7291,3.0,12.0,296,49.2,85.0,1.49,12000,98.5077,442000,100.0,120000,0.1263,12000,1.1851,12000,1.3552,12000,480000,2.5657600000000005,36000.0,14.8,2025-11-21_09-33,1
R_AK_3DBall_2005,3DBall,2005,ppo,0.0002889431697868,500000,176,33037,3.0,12.0,247,42.4,84.1,1.1118,12000,100.0,442000,100.0,300000,0.0594,36000,0.1682,36000,1.4157,12000,480000,2.5657600000000005,108000.0,49.4,2025-11-21_09-33,1
R_AK_3DBall_2006,3DBall,2006,ppo,0.0004484140276834,500000,160,30182,3.0,12.0,214,29.7,84.1,1.1218,12000,100.0,442000,100.0,312000,0.0626,36000,0.2263,36000,1.4181,12000,480000,2.5657600000000005,108000.0,42.8,2025-11-21_09-33,1
R_AK_3DBall_2007,3DBall,2007,ppo,0.0008772381257862,500000,49,9237,3.0,12.0,225,27.6,84.6,1.3238,12000,100.0,442000,100.0,96000,0.1151,12000,0.933,12000,1.3722,12000,480000,2.5657600000000005,48000.0,16.9,2025-11-21_09-33,1
R_AK_3DBall_2008,3DBall,2008,ppo,0.0001746904286791,500000,46,8806,3.0,12.0,227,27.3,84.5,1.2297,12000,100.0,442000,100.0,120000,0.1147,12000,0.5224,12000,1.4008,12000,480000,2.5657600000000005,60000.0,22.7,2025-11-21_09-33,1
R_AK_3DBall_2009,3DBall,2009,ppo,0.0003684686373524,500000,105,19733,3.0,12.0,222,39.8,84.7,1.177,12000,99.785,442000,100.0,192000,0.0801,24000,0.2546,24000,1.4133,12000,480000,2.5657600000000005,72000.0,27.7,2025-11-21_09-33,1
R_AK_3DBall_2010,3DBall,2010,ppo,0.0001822124001138,500000,45,8488,3.0,12.0,243,43.4,84.6,1.2739,12000,100.0,442000,100.0,108000,0.1199,12000,0.8532,12000,1.4088,12000,480000,2.5657600000000005,48000.0,18.2,2025-11-21_09-33,1
R_AK_3DBall_2011,3DBall,2011,ppo,0.0008774973417153,500000,140,26433,3.0,12.0,251,43.7,84.9,1.1227,12000,96.9831,442000,100.0,252000,0.07,36000,0.3667,36000,1.4096,12000,480000,2.5657600000000005,72000.0,31.4,2025-11-21_09-33,1
R_AK_3DBall_2012,3DBall,2012,ppo,0.0004847235209034,500000,148,27865,3.0,12.0,213,28.8,84.1,1.2002,12000,100.0,442000,100.0,276000,0.0668,36000,0.3506,36000,1.4175,12000,480000,2.5657600000000005,120000.0,47.9,2025-11-21_09-33,1
R_AK_3DBall_2013,3DBall,2013,ppo,0.0006942231562629,500000,144,27141,3.0,12.0,226,41.9,84.2,1.1313,12000,100.0,442000,100.0,228000,0.0679,36000,0.2781,36000,1.4123,12000,480000,2.5657600000000005,96000.0,39.5,2025-11-21_09-33,1
R_AK_3DBall_2014,3DBall,2014,ppo,0.0003161008530917,500000,134,25206,3.0,12.0,213,29.1,84.2,1.1572,12000,100.0,442000,100.0,300000,0.0695,36000,0.3357,36000,1.4178,12000,480000,2.5657600000000005,120000.0,47.9,2025-11-21_09-33,1
R_AK_3DBall_2015,3DBall,2015,ppo,0.0003089811330572,500000,99,18636,3.0,12.0,225,41.6,84.3,1.1622,12000,100.0,442000,100.0,192000,0.078,24000,0.2433,24000,1.4166,12000,480000,2.5657600000000005,72000.0,28.1,2025-11-21_09-33,1
R_AK_3DBall_2016,3DBall,2016,ppo,0.0002425029553758,500000,37,6965,3.0,12.0,301,47.2,83.8,1.6011,12000,97.7357,442000,100.0,96000,0.1278,12000,1.1384,12000,1.3786,12000,480000,2.5657600000000005,36000.0,15.1,2025-11-21_09-33,1
R_AK_3DBall_2017,3DBall,2017,ppo,0.0004832450337158,500000,156,29421,3.0,12.0,223,40.9,83.9,1.1449,12000,99.3817,442000,100.0,264000,0.0646,36000,0.1862,36000,1.4158,12000,480000,2.5657600000000005,96000.0,39.0,2025-11-21_09-33,1
R_AK_3DBall_2018,3DBall,2018,ppo,0.0002840070609391,500000,123,23101,3.0,12.0,225,37.8,84.0,1.1352,12000,100.0,442000,100.0,228000,0.0726,24000,0.246,24000,1.4141,12000,480000,2.5657600000000005,84000.0,33.7,2025-11-21_09-33,1
R_AK_3DBall_2019,3DBall,2019,ppo,0.0005939561153102,500000,166,31126,3.0,12.0,223,39.2,84.5,1.0815,12000,98.4723,442000,100.0,276000,0.0602,36000,0.1783,36000,1.4136,12000,480000,2.5657600000000005,108000.0,44.5,2025-11-21_09-33,1
R_AK_3DBall_2020,3DBall,2020,ppo,0.000617720748082,500000,140,26434,3.0,12.0,229,44.3,84.7,1.1953,12000,98.5031,442000,100.0,216000,0.0681,36000,0.3342,36000,1.4098,12000,480000,2.5657600000000005,84000.0,34.3,2025-11-21_09-33,1
R_AK_3DBall_2021,3DBall,2021,ppo,0.000848695215761,500000,175,32912,3.0,12.0,222,37.5,84.2,1.1103,12000,98.8733,442000,100.0,276000,0.062,36000,0.1746,36000,1.4153,12000,480000,2.5657600000000005,108000.0,44.4,2025-11-21_09-33,1
R_AK_3DBall_2022,3DBall,2022,ppo,0.0006294342313035,500000,151,28406,3.0,12.0,213,28.2,84.4,1.0818,12000,100.0,442000,100.0,264000,0.0681,36000,0.1872,36000,1.4123,12000,480000,2.5657600000000005,96000.0,37.2,2025-11-21_09-33,1
R_AK_3DBall_2023,3DBall,2023,ppo,0.0005139110434227,500000,130,24413,3.0,12.0,226,40.0,84.4,1.1497,12000,96.8431,442000,100.0,228000,0.0695,36000,0.3044,36000,1.4084,12000,480000,2.5657600000000005,84000.0,33.9,2025-11-21_09-33,1
R_AK_3DBall_2024,3DBall,2024,ppo,0.0004707996792515,500000,36,6846,3.0,12.0,256,44.9,84.4,1.6228,12000,100.0,442000,100.0,120000,0.1338,12000,1.0946,12000,1.3556,12000,480000,2.5657600000000005,36000.0,12.8,2025-11-21_09-33,1
R_AK_3DBall_2025,3DBall,2025,ppo,0.000130176299526,500000,165,30959,3.0,12.0,238,40.7,84.8,1.1985,12000,98.3462,442000,100.0,300000,0.0614,36000,0.2205,36000,1.4169,12000,480000,2.5657600000000005,108000.0,47.6,2025-11-21_09-33,1
R_AK_3DBall_2026,3DBall,2026,ppo,0.0008248133404876,500000,125,23580,3.0,12.0,252,43.0,84.7,1.097,12000,100.0,442000,100.0,264000,0.0717,24000,0.3123,24000,1.4054,12000,480000,2.5657600000000005,84000.0,37.8,2025-11-21_09-33,1
R_AK_3DBall_2027,3DBall,2027,ppo,0.0007063408929922,500000,156,29290,3.0,12.0,226,40.2,84.7,1.1199,12000,100.0,442000,100.0,264000,0.0655,36000,0.1744,36000,1.4091,12000,480000,2.5657600000000005,96000.0,39.5,2025-11-21_09-33,1
R_AK_3DBall_2028,3DBall,2028,ppo,0.0004660699196522,500000,131,24622,3.0,12.0,214,29.6,84.4,1.1339,12000,100.0,442000,100.0,240000,0.0685,36000,0.2618,36000,1.4132,12000,480000,2.5657600000000005,120000.0,48.1,2025-11-21_09-33,1
R_AK_3DBall_2029,3DBall,2029,ppo,0.0002466390584454,500000,89,16816,3.0,12.0,232,44.3,83.2,1.164,12000,100.0,442000,100.0,168000,0.0834,24000,0.4499,24000,1.4089,12000,480000,2.5657600000000005,60000.0,23.2,2025-11-21_09-33,1
R_AK_3DBall_2030,3DBall,2030,ppo,0.0003023239085524,500000,143,26958,3.0,12.0,223,40.0,83.3,1.1306,12000,100.0,442000,100.0,192000,0.0668,36000,0.2587,36000,1.4126,12000,480000,2.5657600000000005,96000.0,39.0,2025-11-21_09-33,1
R_AK_3DBall_2031,3DBall,2031,ppo,0.0001073071836538,500000,45,8532,3.0,12.0,230,26.9,83.0,1.184,12000,98.4877,442000,100.0,204000,0.1211,12000,0.4217,12000,1.4112,12000,480000,2.5657600000000005,84000.0,34.5,2025-11-21_09-33,1
R_AK_3DBall_2032,3DBall,2032,ppo,0.0007594961601551,500000,140,26391,3.0,12.0,212,27.4,83.8,1.1644,12000,100.0,442000,100.0,252000,0.0666,36000,0.2666,36000,1.4125,12000,480000,2.5657600000000005,96000.0,37.1,2025-11-21_09-33,1
R_AK_3DBall_2033,3DBall,2033,ppo,0.0004101612254287,500000,55,10359,3.0,12.0,249,45.0,83.6,1.28,12000,100.0,442000,100.0,132000,0.1066,12000,0.7901,12000,1.3771,12000,480000,2.5657600000000005,36000.0,12.5,2025-11-21_09-33,1
R_AK_3DBall_2034,3DBall,2034,ppo,0.000256304435196,500000,135,25497,3.0,12.0,226,39.4,83.9,1.1727,12000,100.0,442000,100.0,252000,0.0688,36000,0.2551,36000,1.4158,12000,480000,2.5657600000000005,96000.0,39.5,2025-11-21_09-33,1
R_AK_3DBall_2035,3DBall,2035,ppo,9.525935843945289e-05,500000,130,24443,3.0,12.0,216,32.0,84.0,1.1643,12000,98.5216,442000,100.0,324000,0.0717,36000,0.3139,36000,1.4155,12000,480000,2.5657600000000005,156000.0,64.7,2025-11-21_09-33,1
R_AK_3DBall_2036,3DBall,2036,ppo,0.000352706949563,500000,164,30847,3.0,12.0,220,38.4,83.4,1.216,12000,100.0,442000,100.0,288000,0.063,36000,0.2148,36000,1.4167,12000,480000,2.5657600000000005,108000.0,44.0,2025-11-21_09-33,1
R_AK_3DBall_2037,3DBall,2037,ppo,0.0006926845779501,500000,68,12822,3.0,12.0,235,43.4,83.1,1.2209,12000,98.4923,442000,100.0,108000,0.096,24000,0.8706,24000,1.3889,12000,480000,2.5657600000000005,48000.0,17.6,2025-11-21_09-33,1
R_AK_3DBall_2038,3DBall,2038,ppo,0.0007645543768822,500000,45,8579,3.0,12.0,227,26.9,83.0,1.2829,12000,100.0,442000,100.0,108000,0.118,12000,0.6529,12000,1.3665,12000,480000,2.5657600000000005,48000.0,17.0,2025-11-21_09-33,1
R_AK_3DBall_2039,3DBall,2039,ppo,9.412864483136053e-05,500000,154,28999,3.0,12.0,226,39.7,82.2,1.1516,12000,100.0,442000,100.0,276000,0.0651,36000,0.2178,36000,1.4181,12000,480000,2.5657600000000005,96000.0,39.5,2025-11-21_09-33,1
R_AK_3DBall_2040,3DBall,2040,ppo,0.0001263283554586,500000,95,17980,3.0,12.0,251,44.2,82.6,1.1954,12000,100.0,442000,100.0,192000,0.0828,24000,0.2772,24000,1.4134,12000,480000,2.5657600000000005,60000.0,25.1,2025-11-21_09-33,1
R_AK_3DBall_2041,3DBall,2041,ppo,0.0002447855692357,500000,32,6010,3.0,12.0,263,43.5,82.4,1.5915,12000,100.0,442000,100.0,96000,0.1398,12000,1.0142,12000,1.3885,12000,480000,2.5657600000000005,36000.0,13.2,2025-11-21_09-33,1
R_AK_3DBall_2042,3DBall,2042,ppo,0.0006811453503469,500000,163,30571,3.0,12.0,210,26.9,82.5,1.1118,12000,100.0,442000,100.0,276000,0.0614,36000,0.1905,36000,1.4129,12000,480000,2.5657600000000005,108000.0,41.9,2025-11-21_09-33,1
R_AK_3DBall_2043,3DBall,2043,ppo,0.0005997060212327,500000,160,30051,3.0,12.0,242,44.1,82.4,1.1415,12000,97.0477,442000,100.0,360000,0.0631,36000,0.1995,36000,1.4086,12000,480000,2.5657600000000005,96000.0,42.3,2025-11-21_09-33,1
R_AK_3DBall_2044,3DBall,2044,ppo,0.000582148956217,500000,67,12612,3.0,12.0,279,46.7,81.6,1.1999,12000,100.0,442000,100.0,192000,0.0998,24000,0.8228,24000,1.3833,12000,480000,2.5657600000000005,48000.0,20.9,2025-11-21_09-33,1
R_AK_3DBall_2045,3DBall,2045,ppo,0.0007165780822598,500000,53,10123,3.0,12.0,222,26.3,80.8,1.1788,12000,98.5154,442000,100.0,132000,0.1107,12000,0.512,12000,1.395,12000,480000,2.5657600000000005,48000.0,16.6,2025-11-21_09-33,1
R_AK_3DBall_2046,3DBall,2046,ppo,0.0007890612973777,500000,179,33646,3.0,12.0,237,42.6,82.0,1.128,12000,98.4816,442000,100.0,264000,0.0611,36000,0.1777,36000,1.4091,12000,480000,2.5657600000000005,84000.0,35.5,2025-11-21_09-33,1
R_AK_3DBall_2047,3DBall,2047,ppo,0.0007973029229475,500000,139,26071,3.0,12.0,212,27.8,81.9,1.0871,12000,100.0,442000,100.0,228000,0.0671,36000,0.237,36000,1.4174,12000,480000,2.5657600000000005,96000.0,37.1,2025-11-21_09-33,1
R_AK_3DBall_2048,3DBall,2048,ppo,0.0001101893014954,500000,63,11829,3.0,12.0,244,44.5,82.1,1.2747,12000,100.0,442000,100.0,120000,0.1018,12000,0.724,12000,1.4061,12000,480000,2.5657600000000005,48000.0,18.3,2025-11-21_09-33,1
R_AK_3DBall_2049,3DBall,2049,ppo,4.59903783577824e-05,500000,117,22054,3.0,12.0,249,44.2,82.2,1.1292,12000,99.7617,442000,100.0,240000,0.0743,24000,0.2533,24000,1.4147,12000,480000,2.5657600000000005,84000.0,37.3,2025-11-21_09-33,1
R_AK_3DBall_2050,3DBall,2050,ppo,0.0005626153803667,500000,158,29729,3.0,12.0,211,28.2,82.5,1.1353,12000,100.0,442000,100.0,276000,0.0668,36000,0.2063,36000,1.4148,12000,480000,2.5657600000000005,96000.0,36.9,2025-11-21_09-33,1
R_AK_3DBall_2051,3DBall,2051,ppo,0.0007016852057175,500000,40,7580,3.0,12.0,229,30.6,82.6,1.2913,12000,100.0,442000,100.0,96000,0.1238,12000,1.2365,12000,1.3774,12000,480000,2.5657600000000005,36000.0,11.4,2025-11-21_09-33,1
R_AK_3DBall_2052,3DBall,2052,ppo,0.0004185184423286,500000,79,14833,3.0,12.0,234,42.3,81.8,1.1823,12000,98.5733,442000,100.0,132000,0.0904,24000,0.4469,24000,1.3991,12000,480000,2.5657600000000005,60000.0,23.4,2025-11-21_09-33,1
R_AK_3DBall_2053,3DBall,2053,ppo,8.762159478465068e-05,500000,115,21671,3.0,12.0,226,40.3,81.9,1.1604,12000,100.0,442000,100.0,216000,0.0735,24000,0.2976,24000,1.4169,12000,480000,2.5657600000000005,96000.0,39.5,2025-11-21_09-33,1
R_AK_3DBall_2054,3DBall,2054,ppo,0.0005535718030008,500000,153,28851,3.0,12.0,211,30.4,82.6,1.0911,12000,99.0583,442000,100.0,300000,0.0643,36000,0.2486,36000,1.412,12000,480000,2.5657600000000005,120000.0,47.4,2025-11-21_09-33,1
R_AK_3DBall_2055,3DBall,2055,ppo,0.0005385917769596,500000,142,26681,3.0,12.0,213,26.8,82.6,1.0745,12000,100.0,442000,100.0,300000,0.0688,36000,0.2594,36000,1.4138,12000,480000,2.5657600000000005,120000.0,47.9,2025-11-21_09-33,1
R_AK_3DBall_2056,3DBall,2056,ppo,0.0004863600020942,500000,106,20039,3.0,12.0,215,27.0,82.4,1.118,12000,100.0,442000,100.0,216000,0.079,24000,0.2384,24000,1.4203,12000,480000,2.5657600000000005,96000.0,37.6,2025-11-21_09-33,1
R_AK_3DBall_2057,3DBall,2057,ppo,0.0002077621433484,500000,148,27909,3.0,12.0,221,39.1,83.1,1.0925,12000,100.0,442000,100.0,276000,0.0646,36000,0.2227,36000,1.4156,12000,480000,2.5657600000000005,96000.0,38.6,2025-11-21_09-33,1
R_AK_3DBall_2058,3DBall,2058,ppo,4.319485147533221e-05,500000,191,35968,3.0,12.0,227,39.2,82.7,1.1841,12000,100.0,442000,100.0,336000,0.0592,36000,0.2478,36000,1.418,12000,480000,2.5657600000000005,132000.0,56.7,2025-11-21_09-33,1
R_AK_3DBall_2059,3DBall,2059,ppo,0.0002044200694003,500000,135,25344,3.0,12.0,254,43.3,83.1,1.0934,12000,95.476,442000,100.0,216000,0.0709,36000,0.2365,36000,1.4163,12000,480000,2.5657600000000005,96000.0,44.4,2025-11-21_09-33,1
R_AK_3DBall_2060,3DBall,2060,ppo,0.0003094647739946,500000,106,19981,3.0,12.0,229,39.6,82.5,1.1192,12000,100.0,442000,100.0,204000,0.0766,24000,0.2542,24000,1.4155,12000,480000,2.5657600000000005,72000.0,28.6,2025-11-21_09-33,1
R_AK_3DBall_2061,3DBall,2061,ppo,0.000273697737906,500000,131,24642,3.0,12.0,239,43.3,83.1,1.1285,12000,98.3733,442000,100.0,192000,0.0691,36000,0.3001,36000,1.4134,12000,480000,2.5657600000000005,84000.0,35.8,2025-11-21_09-33,1
R_AK_3DBall_2062,3DBall,2062,ppo,0.000394670481533,500000,84,15809,3.0,12.0,239,41.8,83.2,1.1878,12000,100.0,442000,100.0,156000,0.0851,24000,0.4296,24000,1.4021,12000,480000,2.5657600000000005,60000.0,23.9,2025-11-21_09-33,1
R_AK_3DBall_2063,3DBall,2063,ppo,0.0001601973543069,500000,53,9947,3.0,12.0,252,43.9,83.7,1.3157,12000,100.0,442000,100.0,108000,0.1127,12000,0.6973,12000,1.4014,12000,480000,2.5657600000000005,48000.0,18.9,2025-11-21_09-33,1
R_AK_3DBall_2064,3DBall,2064,ppo,0.0007053264322056,500000,48,9170,3.0,12.0,226,26.6,83.9,1.2728,12000,100.0,442000,100.0,108000,0.1152,12000,0.8589,12000,1.3671,12000,480000,2.5657600000000005,48000.0,17.0,2025-11-21_09-33,1
R_AK_3DBall_2065,3DBall,2065,ppo,0.0002648613929425,500000,181,34097,3.0,12.0,243,43.2,84.2,1.1346,12000,99.3016,442000,100.0,324000,0.0588,36000,0.169,36000,1.4167,12000,480000,2.5657600000000005,108000.0,48.5,2025-11-21_09-33,1
R_AK_3DBall_2066,3DBall,2066,ppo,0.0002788173231979,500000,76,14290,3.0,12.0,253,46.6,84.5,1.2084,12000,98.4816,442000,100.0,144000,0.0897,24000,0.8072,24000,1.395,12000,480000,2.5657600000000005,60000.0,25.3,2025-11-21_09-33,1
R_AK_3DBall_2067,3DBall,2067,ppo,0.0004813845333584,500000,134,25162,3.0,12.0,214,28.1,84.0,1.077,12000,100.0,442000,100.0,264000,0.068,36000,0.2173,36000,1.4121,12000,480000,2.5657600000000005,108000.0,42.7,2025-11-21_09-33,1
